interaction_id,user_id,recipe_id,viewed,liked,saved,rating,date_interaction
1738,20,9,False,False,False,,2025-10-27
1739,20,10,True,False,True,,2025-04-03
1740,20,11,True,True,False,,2025-06-18
1741,20,12,True,False,False,4.2,2025-02-24
1742,20,13,False,False,False,,2025-03-20
1743,20,14,True,False,False,4.3,2025-05-18
1744,20,15,True,True,False,,2025-08-20
1745,20,16,True,False,False,,2025-10-19
1746,20,17,True,False,False,4.6,2025-02-06
1747,20,18,True,False,True,3.5,2025-07-24
1748,20,19,True,False,False,,2025-05-26
1749,20,20,True,False,False,4.6,2025-06-08
1750,20,21,False,False,False,,2025-11-05
1751,20,22,True,False,False,,2025-09-08
1752,20,23,True,False,False,,2025-02-16
1753,20,24,False,False,False,,2025-07-08
1754,20,25,True,False,False,3.7,2025-08-26
1755,20,26,True,False,False,,2025-09-27
1756,20,27,True,False,False,4.8,2025-09-02
1757,20,28,True,False,False,3.5,2025-08-07
1758,20,29,True,True,True,3.2,2025-08-06
1759,20,30,True,False,False,,2025-07-01
1760,20,31,True,True,False,4.3,2025-04-02
1761,20,32,False,False,False,,2025-07-21
1762,20,33,True,False,False,4.4,2025-12-10
1763,20,34,True,False,False,,2025-04-06
1764,20,35,True,True,False,4.3,2025-08-11
1765,20,36,True,True,True,4.0,2025-12-21
1766,20,37,True,False,False,,2025-06-05
1767,20,38,True,False,False,,2025-12-20
1768,20,39,True,False,True,3.4,2025-01-09
1769,20,40,True,True,True,3.3,2025-05-04
1770,20,41,True,False,False,3.6,2025-08-26
1771,20,42,True,False,True,,2025-12-26
1772,20,43,True,False,True,3.5,2025-05-31
1773,20,44,True,False,True,4.3,2025-08-10
1774,20,45,False,False,False,,2025-09-11
1775,20,46,False,False,False,,2025-11-02
1776,20,47,False,False,False,,2025-05-29
1777,20,48,True,False,False,,2025-12-14
1778,20,49,False,False,False,,2025-09-07
1779,20,50,True,True,True,,2025-10-11
1780,20,51,True,False,False,4.0,2025-11-27
1781,20,52,True,False,True,3.4,2025-06-26
1782,20,53,True,False,False,,2025-11-05
1783,20,54,False,False,False,,2025-12-03
1784,20,55,True,False,False,3.8,2025-12-11
1785,20,56,True,False,False,,2025-03-24
1786,20,57,True,True,False,,2025-03-08
1787,20,58,True,True,False,,2025-09-10
1788,20,59,True,True,True,4.8,2025-07-02
1789,20,70,True,True,False,,2025-02-02
1790,20,71,True,True,False,,2025-09-07
1791,20,72,True,False,False,4.8,2025-05-17
1792,20,73,False,False,False,,2025-12-20
1793,20,74,False,False,False,,2025-11-06
1794,20,75,True,False,False,3.9,2025-02-26
1795,20,76,False,False,False,,2025-11-09
1796,20,77,True,False,True,,2025-09-17
1797,20,78,True,False,False,,2025-03-22
1798,20,79,False,False,False,,2025-12-29
1799,20,80,True,False,False,4.3,2025-06-21
1800,20,81,False,False,False,,2025-03-04
1801,20,82,False,False,False,,2025-08-13
1802,20,83,False,False,False,,2025-01-04
1803,20,84,True,False,False,,2025-02-13
1804,20,85,True,False,False,,2025-05-06
1805,20,86,True,False,False,4.6,2025-07-31
1806,20,87,False,False,False,,2025-08-23
1807,20,88,False,False,False,,2025-09-22
1808,20,89,False,False,False,,2025-07-05
1809,20,90,False,False,False,,2025-08-15
1810,20,91,True,True,False,,2025-02-13
1811,20,92,True,False,False,3.8,2025-01-19
1812,20,93,True,False,False,4.3,2025-12-05
1813,20,94,False,False,False,,2025-06-01
1814,20,95,True,False,False,,2025-06-10
1815,20,96,False,False,False,,2025-01-05
1816,20,97,False,False,False,,2025-09-28
1817,20,98,True,True,False,,2025-10-06
1818,20,99,True,False,False,4.6,2025-11-29
1819,20,100,True,True,False,3.7,2025-03-06
1820,20,101,True,False,False,,2025-06-09
1821,21,1,True,False,False,4.6,2025-10-31
1822,21,2,True,False,False,4.0,2025-01-31
1823,21,3,False,False,False,,2025-05-13
1824,21,4,True,False,True,,2025-03-05
1825,21,5,True,False,True,3.5,2025-10-25
1826,21,6,True,False,False,,2025-11-01
1827,21,7,True,True,False,,2025-10-21
1828,21,8,True,False,False,3.7,2025-10-26
1829,21,9,True,False,False,3.9,2025-07-30
1830,21,10,True,True,False,3.9,2025-07-09
1831,21,11,True,False,False,,2025-05-16
1832,21,12,True,False,False,,2025-09-08
1833,21,13,False,False,False,,2025-08-02
1834,21,14,False,False,False,,2025-03-15
1835,21,15,True,False,False,,2025-09-20
1836,21,16,False,False,False,,2025-03-02
1837,21,17,True,False,True,4.1,2025-03-02
1838,21,18,True,False,True,,2025-01-21
1839,21,19,True,True,False,3.6,2025-01-15
1840,21,20,False,False,False,,2025-03-14
1841,21,21,False,False,False,,2025-08-04
1842,21,22,True,False,False,4.6,2025-09-08
1843,21,23,True,False,True,4.0,2025-06-08
1844,21,24,True,False,False,4.4,2025-11-07
1845,21,25,True,True,False,,2025-12-08
1846,21,26,True,False,False,,2025-12-07
1847,21,27,True,False,False,3.1,2025-12-10
1848,21,28,False,False,False,,2025-05-23
1849,21,29,True,False,False,,2025-12-29
1850,21,30,True,False,False,4.9,2025-10-05
1851,21,31,True,True,False,4.0,2025-01-10
1852,21,32,True,False,False,4.6,2025-05-06
1853,21,33,False,False,False,,2025-10-24
1854,21,34,True,False,False,3.1,2025-01-12
1855,21,35,True,True,True,,2025-07-15
1856,21,36,True,True,True,3.3,2025-05-11
1857,21,37,False,False,False,,2025-03-20
1858,21,38,True,False,False,,2025-06-16
1859,21,39,True,False,False,3.3,2025-06-15
1860,21,40,True,False,False,3.5,2025-11-02
1861,21,41,True,False,False,3.2,2025-02-01
1862,21,42,True,False,True,4.3,2025-01-10
1863,21,43,True,False,False,4.1,2025-03-06
1864,21,44,True,False,True,,2025-04-15
1865,21,45,False,False,False,,2025-03-14
1866,21,46,True,False,False,,2025-08-05
1867,21,47,False,False,False,,2025-10-12
1868,21,48,True,True,False,,2025-05-29
1869,21,49,True,True,True,,2025-05-20
1870,21,50,True,False,False,4.3,2025-10-27
1871,21,51,False,False,False,,2025-05-25
1872,21,52,True,False,False,3.8,2025-03-04
1873,21,53,False,False,False,,2025-10-12
1874,21,54,False,False,False,,2025-08-10
1875,21,55,True,False,False,,2025-06-25
1876,21,56,True,False,False,4.3,2025-06-14
1877,21,57,True,False,False,4.4,2025-11-27
1878,21,58,False,False,False,,2025-11-08
1879,21,59,True,False,False,4.8,2025-12-27
1880,21,70,True,False,True,,2025-11-30
1881,21,71,True,True,False,,2025-12-11
1882,21,72,True,False,False,,2025-07-18
1883,21,73,True,False,False,3.9,2025-04-09
1884,21,74,True,True,True,4.8,2025-07-03
1885,21,75,True,False,False,,2025-04-24
1886,21,76,True,False,False,4.8,2025-12-28
1887,21,77,True,True,False,,2025-02-26
1888,21,78,False,False,False,,2025-10-19
1889,21,79,True,True,False,,2025-12-11
1890,21,80,True,False,True,3.1,2025-05-13
1891,21,81,False,False,False,,2025-04-27
1892,21,82,False,False,False,,2025-05-21
1893,21,83,True,False,False,,2025-09-30
1894,21,84,True,False,False,3.9,2025-12-11
1895,21,85,False,False,False,,2025-01-27
1896,21,86,False,False,False,,2025-06-15
1897,21,87,True,False,False,,2025-08-27
1898,21,88,True,False,True,,2025-01-25
1899,21,89,True,False,False,3.4,2025-02-11
1900,21,90,False,False,False,,2025-01-13
1901,21,91,False,False,False,,2025-04-26
1902,21,92,False,False,False,,2025-08-05
1903,21,93,False,False,False,,2025-05-08
1904,21,94,True,False,True,,2025-01-15
1905,21,95,True,False,False,,2025-06-21
1906,21,96,False,False,False,,2025-05-07
1907,21,97,True,True,False,3.7,2025-05-02
1908,21,98,False,False,False,,2025-11-04
1909,21,99,True,False,False,,2025-02-13
1910,21,100,False,False,False,,2025-01-18
1911,21,101,True,False,False,,2025-02-01
1912,22,1,False,False,False,,2025-08-15
1913,22,2,True,False,False,3.1,2025-01-27
1914,22,3,True,False,True,,2025-04-30
1915,22,4,False,False,False,,2025-12-04
1916,22,5,True,False,False,4.2,2025-02-21
1917,22,6,True,False,False,3.7,2025-04-09
1918,22,7,True,True,False,,2025-04-10
1919,22,8,False,False,False,,2025-03-06
1920,22,9,True,True,False,,2025-08-16
1921,22,10,True,True,True,4.2,2025-09-20
1922,22,11,False,False,False,,2025-07-03
1923,22,12,True,False,False,3.6,2025-06-25
1924,22,13,True,False,False,,2025-03-16
1925,22,14,True,False,False,,2025-08-05
1926,22,15,True,False,False,3.1,2025-04-07
1927,22,16,True,False,False,,2025-06-19
1928,22,17,False,False,False,,2025-10-17
1929,22,18,False,False,False,,2025-11-12
1930,22,19,True,False,True,,2025-01-22
1931,22,20,True,False,False,,2025-08-27
1932,22,21,True,True,False,,2025-06-19
1933,22,22,False,False,False,,2025-07-12
1934,22,23,True,True,False,3.1,2025-01-16
1935,22,24,True,True,False,,2025-07-04
1936,22,25,True,True,False,4.8,2025-03-31
1937,22,26,True,False,False,4.7,2025-02-21
1938,22,27,True,False,False,,2025-02-26
1939,22,28,True,True,False,3.7,2025-03-29
1940,22,29,False,False,False,,2025-11-16
1941,22,30,False,False,False,,2025-12-31
1942,22,31,True,True,False,,2025-04-09
1943,22,32,True,False,False,4.3,2025-01-24
1944,22,33,False,False,False,,2025-10-28
1945,22,34,True,False,False,3.1,2025-05-24
1946,22,35,False,False,False,,2025-09-18
1947,22,36,False,False,False,,2025-09-08
1948,22,37,True,True,False,,2025-02-03
1949,22,38,True,False,False,,2025-07-11
1950,22,39,True,False,False,4.4,2025-09-11
1951,22,40,True,False,False,,2025-11-29
1952,22,41,True,True,False,,2025-07-22
1953,22,42,True,False,False,4.7,2025-05-11
1954,22,43,True,True,True,3.7,2025-10-26
1955,22,44,True,False,False,3.9,2025-07-08
1956,22,45,False,False,False,,2025-06-12
1957,22,46,True,True,False,3.2,2025-02-12
1958,22,47,True,False,False,3.6,2025-04-27
1959,22,48,True,True,True,3.4,2025-06-18
1960,22,49,True,False,False,,2025-04-08
1961,22,50,False,False,False,,2025-03-12
1962,22,51,False,False,False,,2025-10-06
1963,22,52,False,False,False,,2025-01-05
1964,22,53,False,False,False,,2025-05-25
1965,22,54,False,False,False,,2025-07-26
1966,22,55,False,False,False,,2025-10-24
1967,22,56,False,False,False,,2025-01-07
1968,22,57,True,False,False,3.8,2025-04-27
1969,22,58,False,False,False,,2025-04-18
1970,22,59,True,False,False,,2025-08-25
1971,22,70,True,True,False,4.9,2025-08-02
1972,22,71,True,False,False,4.2,2025-03-07
1973,22,72,True,False,False,,2025-07-01
1974,22,73,True,False,False,4.6,2025-10-03
1975,22,74,True,False,False,3.3,2025-06-19
1976,22,75,True,False,False,,2025-07-20
1977,22,76,False,False,False,,2025-04-15
1978,22,77,False,False,False,,2025-02-02
1979,22,78,True,True,True,,2025-08-20
1980,22,79,True,False,False,,2025-04-01
1981,22,80,True,False,False,3.1,2025-07-17
1982,22,81,True,True,False,3.1,2025-09-23
1983,22,82,True,False,False,5.0,2025-03-08
1984,22,83,True,False,True,,2025-04-16
1985,22,84,True,True,False,,2025-09-01
1986,22,85,True,False,False,4.4,2025-08-23
1987,22,86,True,True,True,3.8,2025-05-07
1988,22,87,True,False,False,4.2,2025-02-16
1989,22,88,True,False,False,,2025-12-31
1990,22,89,False,False,False,,2025-07-20
1991,22,90,True,False,False,4.8,2025-08-10
1992,22,91,True,False,False,,2025-07-21
1993,22,92,True,True,False,4.8,2025-10-03
1994,22,93,True,False,False,,2025-04-22
1995,22,94,False,False,False,,2025-07-30
1996,22,95,False,False,False,,2025-10-11
1997,22,96,True,False,False,,2025-06-16
1998,22,97,True,True,False,3.1,2025-11-24
1999,22,98,True,False,False,,2025-04-10
2000,22,99,True,True,True,,2025-06-17
2001,22,100,True,False,False,4.3,2025-08-13
2002,22,101,True,False,False,3.0,2025-02-21
2003,23,1,True,True,False,4.3,2025-01-06
2004,23,2,True,True,False,3.1,2025-12-12
2005,23,3,True,False,True,,2025-09-25
2006,23,4,True,False,False,3.6,2025-01-27
2007,23,5,True,True,False,3.5,2025-05-03
2008,23,6,True,True,True,4.6,2025-12-15
2009,23,7,True,True,False,,2025-12-07
2010,23,8,True,True,False,3.7,2025-10-15
2011,23,9,True,False,False,3.9,2025-04-29
2012,23,10,True,False,False,3.6,2025-07-19
2013,23,11,True,True,False,4.2,2025-01-23
2014,23,12,True,True,False,,2025-02-22
2015,23,13,False,False,False,,2025-10-19
2016,23,14,True,False,False,,2025-12-23
2017,23,15,True,False,False,3.4,2025-12-19
2018,23,16,True,False,False,4.2,2025-10-27
2019,23,17,True,False,False,,2025-12-27
2020,23,18,False,False,False,,2025-04-30
2021,23,19,True,False,True,3.9,2025-05-05
2022,23,20,True,True,False,3.3,2025-04-15
2023,23,21,True,True,False,,2025-08-16
2024,23,22,False,False,False,,2025-06-18
2025,23,23,True,False,False,4.6,2025-08-01
2026,23,24,True,True,True,,2025-06-19
2027,23,25,True,True,True,,2025-05-08
2028,23,26,False,False,False,,2025-12-23
2029,23,27,False,False,False,,2025-11-08
2030,23,28,False,False,False,,2025-09-24
2031,23,29,True,False,True,,2025-02-05
2032,23,30,False,False,False,,2025-01-27
2033,23,31,True,True,False,4.2,2025-04-15
2034,23,32,True,True,False,4.4,2025-05-06
2035,23,33,True,False,False,,2025-11-22
2036,23,34,True,False,False,,2025-07-04
2037,23,35,True,True,False,,2025-08-10
2038,23,36,False,False,False,,2025-09-04
2039,23,37,True,False,False,,2025-06-03
2040,23,38,True,True,False,3.9,2025-08-21
2041,23,39,True,False,False,4.4,2025-04-11
2042,23,40,True,True,True,,2025-07-11
2043,23,41,True,False,False,,2025-07-11
2044,23,42,True,False,False,4.8,2025-03-05
2045,23,43,True,False,False,3.5,2025-06-28
2046,23,44,True,False,False,,2025-11-30
2047,23,45,True,False,False,4.8,2025-07-05
2048,23,46,True,False,False,,2025-05-14
2049,23,47,True,False,True,4.2,2025-12-06
2050,23,48,False,False,False,,2025-01-07
2051,23,49,True,True,False,4.4,2025-02-11
2052,23,50,True,True,False,,2025-05-10
2053,23,51,True,False,False,,2025-10-28
2054,23,52,True,False,False,,2025-02-15
2055,23,53,True,False,False,,2025-05-18
2056,23,54,False,False,False,,2025-07-23
2057,23,55,True,True,False,3.2,2025-12-23
2058,23,56,True,False,False,3.4,2025-04-06
2059,23,57,False,False,False,,2025-04-12
2060,23,58,True,False,True,,2025-04-19
2061,23,59,True,True,False,,2025-05-13
2062,23,70,False,False,False,,2025-07-29
2063,23,71,True,False,True,,2025-02-10
2064,23,72,True,False,False,4.2,2025-09-02
2065,23,73,True,False,True,4.9,2025-12-07
2066,23,74,True,False,True,,2025-01-04
2067,23,75,True,False,False,4.0,2025-06-22
2068,23,76,True,False,False,3.6,2025-05-03
2069,23,77,False,False,False,,2025-12-07
2070,23,78,True,False,False,,2025-02-21
2071,23,79,True,False,False,,2025-03-13
2072,23,80,True,True,False,,2025-05-08
2073,23,81,True,False,False,3.8,2025-04-07
2074,23,82,True,False,False,4.3,2025-01-24
2075,23,83,False,False,False,,2025-06-16
2076,23,84,True,True,False,,2025-02-11
2077,23,85,True,False,False,4.3,2025-12-25
2078,23,86,False,False,False,,2025-07-17
2079,23,87,True,True,True,,2025-10-20
2080,23,88,False,False,False,,2025-09-16
2081,23,89,True,False,True,,2025-10-08
2082,23,90,False,False,False,,2025-08-28
2083,23,91,True,False,True,,2025-05-04
2084,23,92,True,True,False,,2025-02-24
2085,23,93,True,False,False,,2025-07-16
2086,23,94,False,False,False,,2025-04-23
2087,23,95,False,False,False,,2025-12-07
2088,23,96,True,False,True,4.1,2025-09-09
2089,23,97,True,False,False,,2025-11-04
2090,23,98,True,False,False,,2025-07-15
2091,23,99,True,False,False,3.5,2025-05-13
2092,23,100,True,True,True,,2025-04-07
2093,23,101,False,False,False,,2025-03-01
2094,24,1,True,True,False,4.5,2025-06-09
2095,24,2,True,False,False,,2025-06-13
2096,24,3,False,False,False,,2025-12-14
2097,24,4,False,False,False,,2025-03-06
2098,24,5,True,False,False,4.1,2025-08-24
2099,24,6,True,False,False,4.4,2025-03-17
2100,24,7,True,True,False,,2025-12-26
2101,24,8,True,False,False,,2025-05-21
2102,24,9,False,False,False,,2025-12-28
2103,24,10,True,False,False,4.9,2025-01-31
2104,24,11,False,False,False,,2025-06-20
2105,24,12,True,False,False,,2025-04-26
2106,24,13,False,False,False,,2025-01-27
2107,24,14,False,False,False,,2025-04-02
2108,24,15,False,False,False,,2025-07-20
2109,24,16,True,False,False,3.0,2025-07-20
2110,24,17,True,False,False,,2025-07-20
2111,24,18,True,False,False,,2025-12-25
2112,24,19,False,False,False,,2025-07-21
2113,24,20,True,False,False,,2025-01-28
2114,24,21,False,False,False,,2025-12-30
2115,24,22,True,False,False,4.0,2025-03-16
2116,24,23,True,False,False,,2025-07-05
2117,24,24,False,False,False,,2025-10-22
2118,24,25,True,False,False,5.0,2025-12-14
2119,24,26,False,False,False,,2025-01-29
2120,24,27,True,False,False,5.0,2025-11-29
2121,24,28,True,False,True,,2025-05-06
2122,24,29,True,True,False,,2025-03-30
2123,24,30,True,False,False,,2025-12-04
2124,24,31,True,False,False,4.3,2025-08-16
2125,24,32,True,True,True,4.3,2025-09-18
2126,24,33,True,False,False,4.4,2025-02-18
2127,24,34,False,False,False,,2025-04-03
2128,24,35,True,False,False,3.3,2025-06-16
2129,24,36,True,False,False,4.6,2025-01-11
2130,24,37,True,False,False,,2025-02-02
2131,24,38,True,False,False,,2025-03-05
2132,24,39,False,False,False,,2025-04-17
2133,24,40,False,False,False,,2025-03-02
2134,24,41,True,False,False,,2025-06-10
2135,24,42,True,True,False,4.1,2025-01-18
2136,24,43,True,True,False,,2025-03-29
2137,24,44,True,False,True,4.9,2025-09-23
2138,24,45,False,False,False,,2025-05-31
2139,24,46,True,False,False,,2025-09-25
2140,24,47,False,False,False,,2025-06-30
2141,24,48,True,False,False,,2025-01-23
2142,24,49,True,True,False,,2025-03-10
2143,24,50,True,True,False,4.2,2025-02-08
2144,24,51,True,True,False,3.9,2025-05-11
2145,24,52,True,False,True,4.3,2025-05-18
2146,24,53,False,False,False,,2025-12-23
2147,24,54,True,False,False,,2025-09-19
2148,24,55,True,False,False,,2025-08-11
2149,24,56,True,False,False,4.1,2025-12-17
2150,24,57,True,True,False,3.7,2025-05-20
2151,24,58,True,False,False,5.0,2025-04-24
2152,24,59,True,True,False,4.5,2025-06-06
2153,24,70,True,False,True,4.1,2025-05-25
2154,24,71,True,False,False,4.9,2025-07-19
2155,24,72,True,False,False,,2025-10-10
2156,24,73,True,False,False,3.0,2025-09-20
2157,24,74,False,False,False,,2025-12-03
2158,24,75,True,False,False,4.5,2025-07-09
2159,24,76,False,False,False,,2025-05-08
2160,24,77,True,False,False,3.7,2025-08-28
2161,24,78,True,True,False,,2025-04-28
2162,24,79,True,False,False,3.6,2025-02-16
2163,24,80,True,True,False,4.2,2025-02-13
2164,24,81,False,False,False,,2025-10-11
2165,24,82,False,False,False,,2025-01-06
2166,24,83,False,False,False,,2025-08-06
2167,24,84,True,False,True,4.4,2025-12-13
2168,24,85,False,False,False,,2025-12-24
2169,24,86,True,True,False,,2025-01-04
2170,24,87,False,False,False,,2025-12-26
2171,24,88,True,False,False,,2025-09-28
2172,24,89,True,True,False,4.9,2025-09-26
2173,24,90,False,False,False,,2025-03-31
2174,24,91,True,False,False,,2025-08-05
2175,24,92,True,True,False,4.4,2025-10-04
2176,24,93,False,False,False,,2025-03-02
2177,24,94,True,False,False,4.3,2025-07-21
2178,24,95,True,False,False,,2025-01-19
2179,24,96,False,False,False,,2025-11-13
2180,24,97,False,False,False,,2025-01-30
2181,24,98,True,False,False,3.0,2025-04-06
2182,24,99,True,True,False,4.1,2025-03-20
2183,24,100,True,False,True,,2025-05-09
2184,24,101,True,False,False,3.4,2025-05-18
2185,25,1,True,False,False,3.7,2025-08-11
2186,25,2,True,False,False,3.6,2025-03-10
2187,25,3,True,False,False,3.4,2025-09-03
2188,25,4,False,False,False,,2025-05-17
2189,25,5,True,False,False,,2025-03-07
2190,25,6,True,False,False,,2025-07-19
2191,25,7,True,False,False,3.7,2025-01-07
2192,25,8,False,False,False,,2025-05-02
2193,25,9,True,False,False,,2025-01-05
2194,25,10,True,True,False,,2025-05-07
2195,25,11,True,False,False,3.2,2025-05-15
2196,25,12,False,False,False,,2025-05-07
2197,25,13,True,False,False,,2025-02-22
2198,25,14,False,False,False,,2025-09-15
2199,25,15,True,True,False,,2025-03-18
2200,25,16,True,True,True,,2025-03-16
2201,25,17,True,False,True,3.8,2025-06-06
2202,25,18,False,False,False,,2025-04-29
2203,25,19,True,False,True,3.1,2025-02-26
2204,25,20,True,True,False,3.6,2025-01-25
2205,25,21,True,True,False,3.6,2025-05-24
2206,25,22,False,False,False,,2025-02-21
2207,25,23,True,True,False,3.2,2025-12-09
2208,25,24,True,False,False,4.5,2025-07-05
2209,25,25,False,False,False,,2025-10-29
2210,25,26,True,False,False,3.8,2025-02-24
2211,25,27,True,False,True,,2025-12-02
2212,25,28,False,False,False,,2025-04-09
2213,25,29,False,False,False,,2025-02-20
2214,25,30,True,False,False,,2025-04-14
2215,25,31,True,True,True,4.4,2025-10-14
2216,25,32,False,False,False,,2025-07-07
2217,25,33,True,False,False,3.8,2025-09-15
2218,25,34,False,False,False,,2025-03-27
2219,25,35,True,False,True,4.1,2025-12-22
2220,25,36,True,False,False,,2025-09-20
2221,25,37,False,False,False,,2025-03-26
2222,25,38,True,False,False,4.2,2025-04-16
2223,25,39,True,True,False,,2025-09-20
2224,25,40,True,False,False,3.4,2025-12-29
2225,25,41,True,True,False,,2025-05-30
2226,25,42,True,True,False,,2025-05-19
2227,25,43,False,False,False,,2025-01-27
2228,25,44,True,True,False,,2025-01-01
2229,25,45,True,False,False,4.9,2025-10-09
2230,25,46,True,True,False,5.0,2025-11-17
2231,25,47,False,False,False,,2025-07-02
2232,25,48,True,False,False,,2025-10-03
2233,25,49,True,False,False,,2025-12-19
2234,25,50,True,False,False,,2025-10-10
2235,25,51,True,False,False,4.3,2025-07-22
2236,25,52,True,True,False,4.8,2025-02-17
2237,25,53,True,False,False,4.1,2025-04-03
2238,25,54,True,True,False,3.8,2025-11-08
2239,25,55,True,True,False,4.3,2025-07-26
2240,25,56,True,False,False,,2025-11-05
2241,25,57,True,False,True,4.7,2025-01-23
2242,25,58,True,False,False,,2025-11-04
2243,25,59,True,False,False,4.5,2025-06-23
2244,25,70,False,False,False,,2025-02-13
2245,25,71,True,False,False,3.3,2025-06-19
2246,25,72,True,True,False,4.1,2025-01-11
2247,25,73,False,False,False,,2025-02-22
2248,25,74,True,True,False,3.0,2025-04-25
2249,25,75,True,False,True,,2025-04-26
2250,25,76,False,False,False,,2025-12-17
2251,25,77,True,False,False,3.3,2025-02-26
2252,25,78,True,False,False,3.7,2025-07-04
2253,25,79,False,False,False,,2025-02-13
2254,25,80,False,False,False,,2025-11-06
2255,25,81,True,False,False,3.9,2025-12-08
2256,25,82,True,False,False,,2025-05-19
2257,25,83,False,False,False,,2025-12-05
2258,25,84,True,True,False,,2025-01-02
2259,25,85,False,False,False,,2025-03-18
2260,25,86,False,False,False,,2025-03-17
2261,25,87,True,False,False,,2025-09-02
2262,25,88,False,False,False,,2025-02-27
2263,25,89,True,False,False,5.0,2025-04-04
2264,25,90,False,False,False,,2025-06-30
2265,25,91,True,False,False,4.6,2025-06-20
2266,25,92,True,False,False,4.1,2025-10-03
2267,25,93,True,False,False,4.2,2025-08-04
2268,25,94,True,False,False,3.2,2025-07-05
2269,25,95,True,False,True,,2025-03-10
2270,25,96,False,False,False,,2025-01-31
2271,25,97,False,False,False,,2025-07-04
2272,25,98,False,False,False,,2025-03-13
2273,25,99,True,True,False,,2025-08-04
2274,25,100,True,False,True,4.9,2025-12-27
2275,25,101,True,False,False,3.1,2025-02-24
2276,26,1,True,True,False,,2025-01-16
2277,26,2,True,True,False,4.7,2025-08-02
2278,26,3,True,True,False,,2025-12-24
2279,26,4,False,False,False,,2025-08-29
2280,26,5,True,False,False,,2025-05-27
2281,26,6,True,True,False,,2025-03-30
2282,26,7,True,True,False,,2025-08-21
2283,26,8,True,False,False,,2025-12-30
2284,26,9,True,False,False,3.8,2025-03-06
2285,26,10,False,False,False,,2025-07-25
2286,26,11,True,True,False,,2025-10-14
2287,26,12,True,True,False,4.3,2025-07-27
2288,26,13,False,False,False,,2025-03-26
2289,26,14,True,False,False,3.2,2025-07-05
2290,26,15,True,False,True,4.1,2025-02-03
2291,26,16,True,True,False,3.4,2025-01-17
2292,26,17,True,True,False,5.0,2025-09-05
2293,26,18,True,False,False,3.7,2025-05-25
2294,26,19,False,False,False,,2025-09-14
2295,26,20,True,False,False,,2025-12-26
2296,26,21,True,False,False,,2025-09-15
2297,26,22,False,False,False,,2025-03-18
2298,26,23,True,False,False,,2025-01-20
2299,26,24,True,True,False,,2025-02-17
2300,26,25,False,False,False,,2025-04-29
2301,26,26,False,False,False,,2025-12-15
2302,26,27,True,False,False,,2025-09-22
2303,26,28,False,False,False,,2025-11-08
2304,26,29,True,False,False,,2025-06-23
2305,26,30,True,False,False,4.4,2025-12-16
2306,26,31,True,True,False,3.3,2025-11-18
2307,26,32,False,False,False,,2025-02-19
2308,26,33,False,False,False,,2025-03-15
2309,26,34,False,False,False,,2025-06-08
2310,26,35,True,False,False,3.2,2025-06-10
2311,26,36,True,True,True,,2025-06-30
2312,26,37,True,True,False,3.9,2025-05-12
2313,26,38,False,False,False,,2025-08-15
2314,26,39,True,True,True,,2025-01-21
2315,26,40,True,True,False,,2025-12-15
2316,26,41,True,False,False,,2025-07-11
2317,26,42,True,False,False,,2025-12-16
2318,26,43,True,False,True,,2025-12-25
2319,26,44,False,False,False,,2025-01-05
2320,26,45,True,True,False,,2025-02-07
2321,26,46,True,False,False,3.9,2025-10-01
2322,26,47,False,False,False,,2025-08-27
2323,26,48,True,True,True,,2025-07-23
2324,26,49,False,False,False,,2025-04-13
2325,26,50,True,True,False,,2025-04-19
2326,26,51,False,False,False,,2025-09-01
2327,26,52,True,False,False,,2025-03-16
2328,26,53,True,False,True,,2025-07-14
2329,26,54,True,False,False,,2025-04-20
2330,26,55,True,False,False,,2025-05-19
2331,26,56,True,True,True,3.2,2025-12-31
2332,26,57,True,False,False,,2025-04-05
2333,26,58,False,False,False,,2025-02-17
2334,26,59,False,False,False,,2025-08-08
2335,26,70,True,False,False,3.8,2025-09-01
2336,26,71,True,False,False,4.8,2025-10-20
2337,26,72,True,True,False,,2025-02-09
2338,26,73,False,False,False,,2025-10-24
2339,26,74,True,False,False,,2025-06-12
2340,26,75,True,False,False,3.6,2025-12-12
2341,26,76,True,False,True,4.7,2025-03-06
2342,26,77,True,False,False,4.5,2025-04-07
2343,26,78,True,False,False,3.7,2025-04-08
2344,26,79,False,False,False,,2025-10-23
2345,26,80,False,False,False,,2025-07-09
2346,26,81,False,False,False,,2025-01-09
2347,26,82,True,False,False,4.0,2025-08-22
2348,26,83,True,False,False,4.9,2025-06-21
2349,26,84,True,True,False,4.2,2025-10-05
2350,26,85,True,True,False,,2025-11-21
2351,26,86,True,False,False,,2025-02-14
2352,26,87,False,False,False,,2025-02-23
2353,26,88,True,True,False,4.5,2025-11-16
2354,26,89,False,False,False,,2025-02-21
2355,26,90,True,False,False,,2025-08-04
2356,26,91,True,False,False,4.7,2025-03-05
2357,26,92,True,False,False,,2025-11-27
2358,26,93,False,False,False,,2025-07-22
2359,26,94,True,False,False,4.8,2025-05-16
2360,26,95,True,False,False,,2025-01-03
2361,26,96,False,False,False,,2025-08-01
2362,26,97,True,True,False,,2025-09-23
2363,26,98,False,False,False,,2025-11-04
2364,26,99,True,True,False,4.1,2025-07-20
2365,26,100,True,False,False,,2025-10-23
2366,26,101,True,False,False,,2025-07-26
2367,27,1,False,False,False,,2025-09-22
2368,27,2,True,True,False,3.2,2025-10-23
