interaction_id,user_id,recipe_id,viewed,liked,saved,rating,date_interaction,score_raw,score_log,score,user_idx,item_idx
2239,25,55,True,True,False,4.3,2025-07-26,25.5,3.2771447329921766,9.2083,24,54
120,2,29,True,True,True,3.5,2024-02-21,25.5,3.2771447329921766,9.2083,1,28
4079,45,85,True,False,False,4.9,2025-08-06,25.5,3.2771447329921766,9.2083,44,74
2219,25,35,True,False,True,4.1,2025-12-22,25.5,3.2771447329921766,9.2083,24,34
2229,25,45,True,False,False,4.9,2025-10-09,25.5,3.2771447329921766,9.2083,24,44
4764,53,32,True,True,False,4.3,2025-06-11,25.5,3.2771447329921766,9.2083,52,31
4804,53,82,True,False,False,4.9,2025-04-07,25.5,3.2771447329921766,9.2083,52,71
6213,69,25,True,True,False,4.3,2025-11-21,25.5,3.2771447329921766,9.2083,68,24
2153,24,70,True,False,True,4.1,2025-05-25,25.5,3.2771447329921766,9.2083,23,59
3999,44,96,True,False,False,4.9,2025-10-07,25.5,3.2771447329921766,9.2083,43,85
4011,45,7,True,True,False,4.3,2025-02-13,25.5,3.2771447329921766,9.2083,44,6
4026,45,22,True,True,False,4.3,2025-11-09,25.5,3.2771447329921766,9.2083,44,21
6801,75,77,True,False,False,4.9,2025-08-15,25.5,3.2771447329921766,9.2083,74,66
6856,76,31,True,True,False,4.3,2025-02-17,25.5,3.2771447329921766,9.2083,75,30
3798,42,77,True,True,False,4.3,2025-06-17,25.5,3.2771447329921766,9.2083,41,66
3823,43,1,True,True,False,4.3,2025-06-12,25.5,3.2771447329921766,9.2083,42,0
3907,43,95,True,False,False,4.9,2025-09-23,25.5,3.2771447329921766,9.2083,42,84
6926,77,10,True,True,False,4.3,2025-10-17,25.5,3.2771447329921766,9.2083,76,9
6946,77,30,True,True,True,3.5,2025-06-19,25.5,3.2771447329921766,9.2083,76,29
7102,79,4,True,True,False,4.3,2025-02-09,25.5,3.2771447329921766,9.2083,78,3
1479,17,23,True,False,False,4.9,2025-08-19,25.5,3.2771447329921766,9.2083,16,22
2154,24,71,True,False,False,4.9,2025-07-19,25.5,3.2771447329921766,9.2083,23,60
8875,98,48,True,True,True,3.5,2025-08-28,25.5,3.2771447329921766,9.2083,97,47
8901,98,84,True,False,False,4.9,2025-06-20,25.5,3.2771447329921766,9.2083,97,73
4829,54,6,True,False,False,4.9,2025-05-13,25.5,3.2771447329921766,9.2083,53,5
7154,79,56,True,False,False,4.9,2025-05-11,25.5,3.2771447329921766,9.2083,78,55
3696,41,56,True,True,False,4.3,2025-09-12,25.5,3.2771447329921766,9.2083,40,55
7012,78,5,True,True,False,4.3,2025-04-27,25.5,3.2771447329921766,9.2083,77,4
581,7,35,True,True,False,4.3,2025-01-25,25.5,3.2771447329921766,9.2083,6,34
7288,81,8,True,False,True,4.1,2025-06-05,25.5,3.2771447329921766,9.2083,80,7
1533,17,87,True,False,True,4.1,2025-11-29,25.5,3.2771447329921766,9.2083,16,76
3567,40,18,True,True,False,4.3,2025-03-09,25.5,3.2771447329921766,9.2083,39,17
2287,26,12,True,True,False,4.3,2025-07-27,25.5,3.2771447329921766,9.2083,25,11
2290,26,15,True,False,True,4.1,2025-02-03,25.5,3.2771447329921766,9.2083,25,14
138,2,47,True,False,False,4.9,2025-06-02,25.5,3.2771447329921766,9.2083,1,46
146,2,55,True,False,False,4.9,2025-08-04,25.5,3.2771447329921766,9.2083,1,54
149,2,58,True,True,False,4.3,2025-10-16,25.5,3.2771447329921766,9.2083,1,57
2348,26,83,True,False,False,4.9,2025-06-21,25.5,3.2771447329921766,9.2083,25,72
7244,80,55,True,False,False,4.9,2025-10-20,25.5,3.2771447329921766,9.2083,79,54
1221,14,38,True,True,False,4.3,2025-02-27,25.5,3.2771447329921766,9.2083,13,37
5968,66,53,True,False,False,4.9,2025-09-03,25.5,3.2771447329921766,9.2083,65,52
3474,39,16,True,True,False,4.3,2025-12-25,25.5,3.2771447329921766,9.2083,38,15
3499,39,41,True,False,False,4.9,2025-10-30,25.5,3.2771447329921766,9.2083,38,40
570,7,24,True,False,False,4.9,2025-10-04,25.5,3.2771447329921766,9.2083,6,23
3378,38,11,True,False,False,4.9,2025-10-09,25.5,3.2771447329921766,9.2083,37,10
3388,38,21,True,False,False,4.9,2025-07-16,25.5,3.2771447329921766,9.2083,37,20
7367,81,97,True,False,False,4.9,2025-12-18,25.5,3.2771447329921766,9.2083,80,86
7376,82,5,True,False,False,4.9,2025-06-24,25.5,3.2771447329921766,9.2083,81,4
7379,82,8,True,False,False,4.9,2025-01-29,25.5,3.2771447329921766,9.2083,81,7
7402,82,31,True,False,False,4.9,2025-06-27,25.5,3.2771447329921766,9.2083,81,30
3433,38,76,True,True,False,4.3,2025-08-10,25.5,3.2771447329921766,9.2083,37,65
3342,37,76,True,False,False,4.9,2025-12-03,25.5,3.2771447329921766,9.2083,36,65
3345,37,79,True,True,False,4.3,2025-10-27,25.5,3.2771447329921766,9.2083,36,68
3361,37,95,True,False,False,4.9,2025-09-19,25.5,3.2771447329921766,9.2083,36,84
7421,82,50,True,False,False,4.9,2025-04-20,25.5,3.2771447329921766,9.2083,81,49
523,6,78,True,False,False,4.9,2025-05-21,25.5,3.2771447329921766,9.2083,5,67
5171,57,85,True,False,False,4.9,2025-10-12,25.5,3.2771447329921766,9.2083,56,74
486,6,31,True,False,False,4.9,2025-03-23,25.5,3.2771447329921766,9.2083,5,30
7454,82,93,True,False,False,4.9,2025-04-03,25.5,3.2771447329921766,9.2083,81,82
3223,36,38,True,False,False,4.9,2025-12-28,25.5,3.2771447329921766,9.2083,35,37
3225,36,40,True,True,False,4.3,2025-12-17,25.5,3.2771447329921766,9.2083,35,39
3259,36,84,True,True,False,4.3,2025-12-24,25.5,3.2771447329921766,9.2083,35,73
3267,36,92,True,True,False,4.3,2025-08-20,25.5,3.2771447329921766,9.2083,35,81
3273,36,98,True,False,False,4.9,2025-07-18,25.5,3.2771447329921766,9.2083,35,87
5867,65,43,True,True,False,4.3,2025-09-10,25.5,3.2771447329921766,9.2083,64,42
5222,58,35,True,False,False,4.9,2025-11-18,25.5,3.2771447329921766,9.2083,57,34
5260,58,83,True,False,False,4.9,2025-06-28,25.5,3.2771447329921766,9.2083,57,72
7662,85,18,True,False,False,4.9,2025-06-27,25.5,3.2771447329921766,9.2083,84,17
7679,85,35,True,False,False,4.9,2025-08-24,25.5,3.2771447329921766,9.2083,84,34
7694,85,50,True,True,False,4.3,2025-07-09,25.5,3.2771447329921766,9.2083,84,49
7698,85,54,True,False,False,4.9,2025-06-19,25.5,3.2771447329921766,9.2083,84,53
7732,85,98,True,False,False,4.9,2025-12-09,25.5,3.2771447329921766,9.2083,84,87
7623,84,80,True,False,False,4.9,2025-09-24,25.5,3.2771447329921766,9.2083,83,69
451,5,97,True,False,False,4.9,2025-11-25,25.5,3.2771447329921766,9.2083,4,86
3155,35,71,True,False,True,4.1,2025-03-30,25.5,3.2771447329921766,9.2083,34,60
3107,35,13,True,False,False,4.9,2025-12-01,25.5,3.2771447329921766,9.2083,34,12
7857,87,31,True,False,False,4.9,2025-03-06,25.5,3.2771447329921766,9.2083,86,30
7751,86,16,True,True,False,4.3,2025-05-06,25.5,3.2771447329921766,9.2083,85,15
8693,96,48,True,True,True,3.5,2025-05-12,25.5,3.2771447329921766,9.2083,95,47
2425,27,59,True,False,False,4.9,2025-01-31,25.5,3.2771447329921766,9.2083,26,58
1837,21,17,True,False,True,4.1,2025-03-02,25.5,3.2771447329921766,9.2083,20,16
1850,21,30,True,False,False,4.9,2025-10-05,25.5,3.2771447329921766,9.2083,20,29
3095,35,1,True,False,False,4.9,2025-04-24,25.5,3.2771447329921766,9.2083,34,0
1013,12,12,True,False,False,4.9,2025-10-27,25.5,3.2771447329921766,9.2083,11,11
5301,59,23,True,True,False,4.3,2025-11-06,25.5,3.2771447329921766,9.2083,58,22
5305,59,27,True,False,False,4.9,2025-03-05,25.5,3.2771447329921766,9.2083,58,26
5333,59,55,True,False,True,4.1,2025-12-27,25.5,3.2771447329921766,9.2083,58,54
5336,59,58,True,False,False,4.9,2025-04-27,25.5,3.2771447329921766,9.2083,58,57
3011,34,8,True,True,False,4.3,2025-11-06,25.5,3.2771447329921766,9.2083,33,7
7956,88,39,True,True,False,4.3,2025-02-28,25.5,3.2771447329921766,9.2083,87,38
2948,33,36,True,False,False,4.9,2025-03-19,25.5,3.2771447329921766,9.2083,32,35
2994,33,92,True,True,False,4.3,2025-09-24,25.5,3.2771447329921766,9.2083,32,81
2995,33,93,True,True,False,4.3,2025-06-02,25.5,3.2771447329921766,9.2083,32,82
8016,89,8,True,False,False,4.9,2025-03-03,25.5,3.2771447329921766,9.2083,88,7
345,4,82,True,False,False,4.9,2025-08-24,25.5,3.2771447329921766,9.2083,3,71
8058,89,50,True,False,False,4.9,2025-05-23,25.5,3.2771447329921766,9.2083,88,49
8175,90,86,True,False,False,4.9,2025-07-20,25.5,3.2771447329921766,9.2083,89,75
8177,90,88,True,True,True,3.5,2025-07-21,25.5,3.2771447329921766,9.2083,89,77
8219,91,29,True,False,False,4.9,2025-11-21,25.5,3.2771447329921766,9.2083,90,28
8083,89,85,True,False,False,4.9,2025-04-11,25.5,3.2771447329921766,9.2083,88,74
1040,12,39,True,False,False,4.9,2025-11-02,25.5,3.2771447329921766,9.2083,11,38
5685,63,43,True,False,False,4.9,2025-06-08,25.5,3.2771447329921766,9.2083,62,42
5417,60,48,True,False,False,4.9,2025-12-08,25.5,3.2771447329921766,9.2083,59,47
8267,91,87,True,True,False,4.3,2025-01-07,25.5,3.2771447329921766,9.2083,90,76
2891,32,80,True,False,False,4.9,2025-01-29,25.5,3.2771447329921766,9.2083,31,69
2932,33,20,True,False,False,4.9,2025-04-22,25.5,3.2771447329921766,9.2083,32,19
8325,92,44,True,True,True,3.5,2025-01-31,25.5,3.2771447329921766,9.2083,91,43
1760,20,31,True,True,False,4.3,2025-04-02,25.5,3.2771447329921766,9.2083,19,30
1764,20,35,True,True,False,4.3,2025-08-11,25.5,3.2771447329921766,9.2083,19,34
2853,32,32,True,False,False,4.9,2025-03-23,25.5,3.2771447329921766,9.2083,31,31
8419,93,47,True,False,True,4.1,2025-01-25,25.5,3.2771447329921766,9.2083,92,46
2718,30,89,True,True,False,4.3,2025-08-06,25.5,3.2771447329921766,9.2083,29,78
2800,31,80,True,True,False,4.3,2025-02-10,25.5,3.2771447329921766,9.2083,30,69
2514,28,57,True,False,False,4.9,2025-02-02,25.5,3.2771447329921766,9.2083,27,56
8519,94,56,True,False,False,4.9,2025-07-18,25.5,3.2771447329921766,9.2083,93,55
8520,94,57,True,False,False,4.9,2025-12-08,25.5,3.2771447329921766,9.2083,93,56
2625,29,87,True,False,False,4.9,2025-05-13,25.5,3.2771447329921766,9.2083,28,76
2470,28,13,True,False,False,4.9,2025-05-08,25.5,3.2771447329921766,9.2083,27,12
9076,100,77,True,True,False,4.3,2025-04-05,25.5,3.2771447329921766,9.2083,99,66
2003,23,1,True,True,False,4.3,2025-01-06,25.5,3.2771447329921766,9.2083,22,0
5450,60,91,True,False,True,4.1,2025-04-17,25.5,3.2771447329921766,9.2083,59,80
1114,13,22,True,False,False,4.8,2025-11-04,25.0,3.258096538021482,9.1478,12,21
5418,60,49,True,False,False,4.8,2025-10-07,25.0,3.258096538021482,9.1478,59,48
9097,100,98,True,False,False,4.8,2025-05-10,25.0,3.258096538021482,9.1478,99,87
2033,23,31,True,True,False,4.2,2025-04-15,25.0,3.258096538021482,9.1478,22,30
5,1,5,True,False,True,4.0,2025-01-14,25.0,3.258096538021482,9.1478,0,4
2044,23,42,True,False,False,4.8,2025-03-05,25.0,3.258096538021482,9.1478,22,41
2047,23,45,True,False,False,4.8,2025-07-05,25.0,3.258096538021482,9.1478,22,44
5447,60,88,True,True,True,3.4,2025-09-13,25.0,3.258096538021482,9.1478,59,77
5523,61,73,True,True,False,4.2,2025-04-09,25.0,3.258096538021482,9.1478,60,62
5527,61,77,True,False,True,4.0,2025-08-08,25.0,3.258096538021482,9.1478,60,66
5529,61,79,True,False,False,4.8,2025-05-05,25.0,3.258096538021482,9.1478,60,68
5542,61,92,True,False,False,4.8,2025-12-29,25.0,3.258096538021482,9.1478,60,81
5605,62,54,True,True,False,4.2,2025-05-27,25.0,3.258096538021482,9.1478,61,53
5644,63,2,True,False,False,4.8,2025-03-07,25.0,3.258096538021482,9.1478,62,1
24,1,24,True,False,True,4.0,2024-08-08,25.0,3.258096538021482,9.1478,0,23
27,1,27,True,True,False,4.2,2025-10-26,25.0,3.258096538021482,9.1478,0,26
1991,22,90,True,False,False,4.8,2025-08-10,25.0,3.258096538021482,9.1478,21,79
2013,23,11,True,True,False,4.2,2025-01-23,25.0,3.258096538021482,9.1478,22,10
3460,39,2,True,False,False,4.8,2025-02-20,25.0,3.258096538021482,9.1478,38,1
5660,63,18,True,True,False,4.2,2025-11-24,25.0,3.258096538021482,9.1478,62,17
5869,65,45,True,True,False,4.2,2025-03-02,25.0,3.258096538021482,9.1478,64,44
1157,13,75,True,False,False,4.8,2025-05-18,25.0,3.258096538021482,9.1478,12,64
5279,59,1,True,True,False,4.2,2025-06-07,25.0,3.258096538021482,9.1478,58,0
5746,64,13,True,False,False,4.8,2025-03-10,25.0,3.258096538021482,9.1478,63,12
7049,78,42,True,False,False,4.8,2025-06-15,25.0,3.258096538021482,9.1478,77,41
7098,78,101,True,False,False,4.8,2025-09-01,25.0,3.258096538021482,9.1478,77,90
2336,26,71,True,False,False,4.8,2025-10-20,25.0,3.258096538021482,9.1478,25,60
8753,97,17,True,False,False,4.8,2025-05-17,25.0,3.258096538021482,9.1478,96,16
2349,26,84,True,True,False,4.2,2025-10-05,25.0,3.258096538021482,9.1478,25,73
5172,57,86,True,False,False,4.8,2025-08-11,25.0,3.258096538021482,9.1478,56,75
5189,58,2,True,False,False,4.8,2025-07-25,25.0,3.258096538021482,9.1478,57,1
5219,58,32,True,False,False,4.8,2025-12-31,25.0,3.258096538021482,9.1478,57,31
5299,59,21,True,True,False,4.2,2025-05-09,25.0,3.258096538021482,9.1478,58,20
5309,59,31,True,False,False,4.8,2025-09-17,25.0,3.258096538021482,9.1478,58,30
5646,63,4,True,False,False,4.8,2025-11-25,25.0,3.258096538021482,9.1478,62,3
7316,81,36,True,False,False,4.8,2025-06-22,25.0,3.258096538021482,9.1478,80,35
565,7,19,True,False,False,4.8,2025-08-30,25.0,3.258096538021482,9.1478,6,18
7348,81,78,True,True,True,3.4,2025-08-05,25.0,3.258096538021482,9.1478,80,67
7239,80,50,True,False,False,4.8,2025-04-11,25.0,3.258096538021482,9.1478,79,49
7275,80,96,True,False,False,4.8,2025-08-18,25.0,3.258096538021482,9.1478,79,85
1512,17,56,True,True,False,4.2,2025-04-02,25.0,3.258096538021482,9.1478,16,55
7046,78,39,True,False,False,4.8,2025-12-08,25.0,3.258096538021482,9.1478,77,38
2359,26,94,True,False,False,4.8,2025-05-16,25.0,3.258096538021482,9.1478,25,83
8639,95,95,True,False,False,4.8,2025-04-20,25.0,3.258096538021482,9.1478,94,84
8663,96,18,True,False,False,4.8,2025-09-26,25.0,3.258096538021482,9.1478,95,17
5073,56,78,True,False,True,4.0,2025-06-22,25.0,3.258096538021482,9.1478,55,67
1015,12,14,True,False,False,4.8,2025-08-03,25.0,3.258096538021482,9.1478,11,13
1886,21,76,True,False,False,4.8,2025-12-28,25.0,3.258096538021482,9.1478,20,65
6948,77,32,True,False,False,4.8,2025-02-16,25.0,3.258096538021482,9.1478,76,31
3425,38,58,True,False,False,4.8,2025-07-15,25.0,3.258096538021482,9.1478,37,57
7361,81,91,True,True,False,4.2,2025-08-21,25.0,3.258096538021482,9.1478,80,80
3441,38,84,True,False,True,4.0,2025-09-21,25.0,3.258096538021482,9.1478,37,73
3447,38,90,True,True,True,3.4,2025-03-19,25.0,3.258096538021482,9.1478,37,79
3732,42,1,True,False,True,4.0,2025-06-08,25.0,3.258096538021482,9.1478,41,0
6979,77,73,True,False,False,4.8,2025-02-05,25.0,3.258096538021482,9.1478,76,62
6903,76,88,True,False,False,4.8,2025-10-07,25.0,3.258096538021482,9.1478,75,77
3349,37,83,True,False,True,4.0,2025-02-04,25.0,3.258096538021482,9.1478,36,72
529,6,84,True,False,False,4.8,2025-04-26,25.0,3.258096538021482,9.1478,5,73
7432,82,71,True,False,False,4.8,2025-10-26,25.0,3.258096538021482,9.1478,81,60
3888,43,76,True,False,False,4.8,2025-10-11,25.0,3.258096538021482,9.1478,42,65
6734,74,101,True,True,False,4.2,2025-03-29,25.0,3.258096538021482,9.1478,73,90
707,8,80,True,True,True,3.4,2025-01-31,25.0,3.258096538021482,9.1478,7,69
960,11,50,True,False,False,4.8,2025-05-11,25.0,3.258096538021482,9.1478,10,49
965,11,55,True,False,False,4.8,2025-09-19,25.0,3.258096538021482,9.1478,10,54
8683,96,38,True,False,False,4.8,2025-12-14,25.0,3.258096538021482,9.1478,95,37
2420,27,54,True,True,False,4.2,2025-07-31,25.0,3.258096538021482,9.1478,26,53
2437,27,81,True,True,False,4.2,2025-09-23,25.0,3.258096538021482,9.1478,26,70
1843,21,23,True,False,True,4.0,2025-06-08,25.0,3.258096538021482,9.1478,20,22
2460,28,3,True,True,False,4.2,2025-08-10,25.0,3.258096538021482,9.1478,27,2
5782,64,49,True,False,False,4.8,2025-09-14,25.0,3.258096538021482,9.1478,63,48
6788,75,54,True,False,False,4.8,2025-03-23,25.0,3.258096538021482,9.1478,74,53
3263,36,88,True,True,False,4.2,2025-01-04,25.0,3.258096538021482,9.1478,35,77
7520,83,58,True,False,False,4.8,2025-09-01,25.0,3.258096538021482,9.1478,82,57
479,6,24,True,False,True,4.0,2024-07-06,25.0,3.258096538021482,9.1478,5,23
6844,76,19,True,True,False,4.2,2025-11-06,25.0,3.258096538021482,9.1478,75,18
4238,47,52,True,False,True,4.0,2025-10-23,25.0,3.258096538021482,9.1478,46,51
746,9,18,True,False,True,4.0,2024-07-17,25.0,3.258096538021482,9.1478,8,17
6726,74,93,True,False,False,4.8,2025-08-01,25.0,3.258096538021482,9.1478,73,82
5022,56,17,True,True,False,4.2,2025-10-13,25.0,3.258096538021482,9.1478,55,16
5962,66,47,True,False,False,4.8,2025-10-09,25.0,3.258096538021482,9.1478,65,46
5989,66,84,True,False,True,4.0,2025-02-27,25.0,3.258096538021482,9.1478,65,73
5990,66,85,True,False,False,4.8,2025-05-15,25.0,3.258096538021482,9.1478,65,74
6012,67,6,True,False,False,4.8,2025-09-17,25.0,3.258096538021482,9.1478,66,5
6027,67,21,True,False,False,4.8,2025-02-04,25.0,3.258096538021482,9.1478,66,20
4866,54,43,True,True,False,4.2,2025-09-28,25.0,3.258096538021482,9.1478,53,42
6039,67,33,True,False,False,4.8,2025-10-24,25.0,3.258096538021482,9.1478,66,32
5139,57,43,True,True,False,4.2,2025-02-27,25.0,3.258096538021482,9.1478,56,42
5150,57,54,True,True,False,4.2,2025-10-27,25.0,3.258096538021482,9.1478,56,53
7724,85,90,True,False,False,4.8,2025-06-14,25.0,3.258096538021482,9.1478,84,79
7650,85,6,True,True,False,4.2,2025-12-18,25.0,3.258096538021482,9.1478,84,5
4109,46,14,True,False,False,4.8,2025-06-19,25.0,3.258096538021482,9.1478,45,13
4120,46,25,True,True,False,4.2,2025-10-24,25.0,3.258096538021482,9.1478,45,24
4121,46,26,True,False,False,4.8,2025-12-20,25.0,3.258096538021482,9.1478,45,25
6728,74,95,True,False,False,4.8,2025-11-19,25.0,3.258096538021482,9.1478,73,84
933,11,23,True,False,True,4.0,2025-06-01,25.0,3.258096538021482,9.1478,10,22
2479,28,22,True,False,False,4.8,2025-01-14,25.0,3.258096538021482,9.1478,27,21
2507,28,50,True,False,False,4.8,2025-11-27,25.0,3.258096538021482,9.1478,27,49
8426,93,54,True,False,False,4.8,2025-03-13,25.0,3.258096538021482,9.1478,92,53
4771,53,39,True,False,False,4.8,2025-12-26,25.0,3.258096538021482,9.1478,52,38
4936,55,22,True,False,False,4.8,2025-08-09,25.0,3.258096538021482,9.1478,54,21
5007,56,2,True,False,True,4.0,2025-04-29,25.0,3.258096538021482,9.1478,55,1
6467,72,6,True,True,True,3.4,2025-10-13,25.0,3.258096538021482,9.1478,71,5
6551,72,100,True,False,True,4.0,2025-01-19,25.0,3.258096538021482,9.1478,71,89
6568,73,16,True,False,False,4.8,2025-09-16,25.0,3.258096538021482,9.1478,72,15
3089,34,96,True,False,False,4.8,2025-10-20,25.0,3.258096538021482,9.1478,33,85
7757,86,22,True,True,False,4.2,2025-12-07,25.0,3.258096538021482,9.1478,85,21
7778,86,43,True,False,False,4.8,2025-01-01,25.0,3.258096538021482,9.1478,85,42
3144,35,50,True,False,False,4.8,2025-08-24,25.0,3.258096538021482,9.1478,34,49
4359,48,92,True,False,False,4.8,2025-07-23,25.0,3.258096538021482,9.1478,47,81
4384,49,16,True,False,False,4.8,2025-09-03,25.0,3.258096538021482,9.1478,48,15
4458,49,100,True,True,False,4.2,2025-09-16,25.0,3.258096538021482,9.1478,48,89
6402,71,32,True,False,False,4.8,2025-02-15,25.0,3.258096538021482,9.1478,70,31
2599,29,51,True,False,False,4.8,2025-01-27,25.0,3.258096538021482,9.1478,28,50
1791,20,72,True,False,False,4.8,2025-05-17,25.0,3.258096538021482,9.1478,19,61
2652,30,13,True,False,False,4.8,2025-09-08,25.0,3.258096538021482,9.1478,29,12
2655,30,16,True,True,True,3.4,2025-11-22,25.0,3.258096538021482,9.1478,29,15
8374,93,2,True,False,True,4.0,2025-08-29,25.0,3.258096538021482,9.1478,92,1
6217,69,29,True,True,False,4.2,2025-02-15,25.0,3.258096538021482,9.1478,68,28
6057,67,51,True,False,False,4.8,2025-02-16,25.0,3.258096538021482,9.1478,66,50
918,11,8,True,False,False,4.8,2025-12-15,25.0,3.258096538021482,9.1478,10,7
816,9,98,True,False,False,4.8,2025-05-21,25.0,3.258096538021482,9.1478,8,87
6452,71,92,True,False,False,4.8,2025-10-12,25.0,3.258096538021482,9.1478,70,81
4477,50,18,True,False,False,4.8,2025-04-29,25.0,3.258096538021482,9.1478,49,17
1690,19,52,True,False,False,4.8,2025-12-10,25.0,3.258096538021482,9.1478,18,51
1693,19,55,True,False,False,4.8,2025-07-21,25.0,3.258096538021482,9.1478,18,54
7916,87,100,True,False,False,4.8,2025-06-06,25.0,3.258096538021482,9.1478,86,89
365,5,1,True,False,True,4.0,2024-07-24,25.0,3.258096538021482,9.1478,4,0
768,9,40,True,True,False,4.2,2025-06-08,25.0,3.258096538021482,9.1478,8,39
1340,15,76,True,False,True,4.0,2025-01-03,25.0,3.258096538021482,9.1478,14,65
2795,31,75,True,False,True,4.0,2025-05-21,25.0,3.258096538021482,9.1478,30,64
2797,31,77,True,True,False,4.2,2025-11-23,25.0,3.258096538021482,9.1478,30,66
8340,92,59,True,False,False,4.8,2025-11-13,25.0,3.258096538021482,9.1478,91,58
2809,31,89,True,True,False,4.2,2025-12-31,25.0,3.258096538021482,9.1478,30,78
1756,20,27,True,False,False,4.8,2025-09-02,25.0,3.258096538021482,9.1478,19,26
8247,91,57,True,False,True,4.0,2025-07-07,25.0,3.258096538021482,9.1478,90,56
4578,51,28,True,True,False,4.2,2025-10-31,25.0,3.258096538021482,9.1478,50,27
1304,15,30,True,False,False,4.8,2025-03-16,25.0,3.258096538021482,9.1478,14,29
6155,68,58,True,False,False,4.8,2025-12-29,25.0,3.258096538021482,9.1478,67,57
906,10,97,True,False,False,4.8,2025-12-20,25.0,3.258096538021482,9.1478,9,86
6165,68,78,True,False,False,4.8,2025-12-11,25.0,3.258096538021482,9.1478,67,67
4627,51,87,True,True,False,4.2,2025-08-18,25.0,3.258096538021482,9.1478,50,76
8172,90,83,True,False,False,4.8,2025-05-28,25.0,3.258096538021482,9.1478,89,72
2950,33,38,True,False,True,4.0,2025-06-06,25.0,3.258096538021482,9.1478,32,37
1720,19,92,True,True,False,4.2,2025-02-07,25.0,3.258096538021482,9.1478,18,81
4709,52,78,True,False,True,4.0,2025-05-23,25.0,3.258096538021482,9.1478,51,67
2779,31,49,True,False,True,4.0,2025-01-23,25.0,3.258096538021482,9.1478,30,48
6376,71,6,True,False,True,4.0,2025-02-03,25.0,3.258096538021482,9.1478,70,5
8006,88,99,True,False,False,4.8,2025-06-22,25.0,3.258096538021482,9.1478,87,88
353,4,90,True,False,False,4.8,2025-10-17,25.0,3.258096538021482,9.1478,3,79
8057,89,49,True,True,False,4.2,2025-10-03,25.0,3.258096538021482,9.1478,88,48
4617,51,77,True,False,True,4.0,2025-07-19,25.0,3.258096538021482,9.1478,50,66
6327,70,48,True,True,False,4.2,2025-12-22,25.0,3.258096538021482,9.1478,69,47
2143,24,50,True,True,False,4.2,2025-02-08,25.0,3.258096538021482,9.1478,23,49
5494,61,34,True,False,False,4.8,2025-04-28,25.0,3.258096538021482,9.1478,60,33
119,2,28,True,False,False,4.8,2025-03-28,25.0,3.258096538021482,9.1478,1,27
8805,97,79,True,False,False,4.8,2025-05-09,25.0,3.258096538021482,9.1478,96,68
8829,98,2,True,False,False,4.8,2025-11-22,25.0,3.258096538021482,9.1478,97,1
8834,98,7,True,False,False,4.8,2025-06-14,25.0,3.258096538021482,9.1478,97,6
1879,21,59,True,False,False,4.8,2025-12-27,25.0,3.258096538021482,9.1478,20,58
9034,100,25,True,False,True,4.0,2025-02-04,25.0,3.258096538021482,9.1478,99,24
9036,100,27,True,False,False,4.8,2025-10-11,25.0,3.258096538021482,9.1478,99,26
81,1,91,True,False,False,4.8,2025-01-27,25.0,3.258096538021482,9.1478,0,80
3699,41,59,True,False,False,4.8,2025-02-09,25.0,3.258096538021482,9.1478,40,58
3534,39,86,True,False,False,4.8,2025-01-19,25.0,3.258096538021482,9.1478,38,75
1528,17,82,True,False,False,4.8,2025-06-20,25.0,3.258096538021482,9.1478,16,71
1530,17,84,True,False,False,4.8,2025-01-29,25.0,3.258096538021482,9.1478,16,73
1959,22,48,True,True,True,3.4,2025-06-18,25.0,3.258096538021482,9.1478,21,47
2163,24,80,True,True,False,4.2,2025-02-13,25.0,3.258096538021482,9.1478,23,69
8851,98,24,True,False,False,4.8,2025-01-19,25.0,3.258096538021482,9.1478,97,23
1937,22,26,True,False,False,4.7,2025-02-21,24.5,3.2386784521643803,9.0861,21,25
8904,98,87,True,False,False,4.7,2025-05-30,24.5,3.2386784521643803,9.0861,97,76
9014,100,5,True,False,False,4.7,2025-08-29,24.5,3.2386784521643803,9.0861,99,4
1953,22,42,True,False,False,4.7,2025-05-11,24.5,3.2386784521643803,9.0861,21,41
7142,79,44,True,False,False,4.7,2025-04-17,24.5,3.2386784521643803,9.0861,78,43
7121,79,23,True,True,False,4.1,2025-04-16,24.5,3.2386784521643803,9.0861,78,22
7116,79,18,True,True,False,4.1,2025-12-21,24.5,3.2386784521643803,9.0861,78,17
3549,39,101,True,False,False,4.7,2025-10-09,24.5,3.2386784521643803,9.0861,38,90
3543,39,95,True,False,False,4.7,2025-02-08,24.5,3.2386784521643803,9.0861,38,84
8928,99,10,True,False,False,4.7,2025-07-21,24.5,3.2386784521643803,9.0861,98,9
2246,25,72,True,True,False,4.1,2025-01-11,24.5,3.2386784521643803,9.0861,24,61
8823,97,97,True,False,False,4.7,2025-09-18,24.5,3.2386784521643803,9.0861,96,86
132,2,41,True,False,False,4.7,2025-08-19,24.5,3.2386784521643803,9.0861,1,40
2182,24,99,True,True,False,4.1,2025-03-20,24.5,3.2386784521643803,9.0861,23,88
5460,60,101,True,True,True,3.3,2025-09-20,24.5,3.2386784521643803,9.0861,59,90
6343,70,74,True,False,False,4.7,2025-04-26,24.5,3.2386784521643803,9.0861,69,63
6331,70,52,True,False,False,4.7,2025-02-23,24.5,3.2386784521643803,9.0861,69,51
